membership_id,first_name,last_name,email,mobile_no,date_of_birth,above_18,filename,badRecord,comments
"",Teresa,Collins,Teresa_Collins@reed.net,41601,19500117,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1950/01/17> formatted as <1950-01-17> | email validation Failed
"",Amy,Gray,Amy_Gray@dunlap.org,271761,19651017,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1965-10-17> formatted as <1965-10-17> | email validation Failed
"",Tracy,Wagner,Tracy_Wagner@anderson-martin.com,748809,19591009,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <10/09/1959> formatted as <1959-10-09> | email validation Success
"",Eric,West,Eric_West@fields-brewer.com,59066,20140221,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <21-02-2014> formatted as <2014-02-21> | email validation Success
"",Denise,Harper,Denise_Harper@lyons.com,3642836,20050107,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <01/07/2005> formatted as <2005-01-07> | email validation Success
"",Brianna,Richards,Brianna_Richards@blevins.com,784245,19670205,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <02-05-1967> formatted as <1967-02-05> | email validation Success
"",Shirley,Garcia,Shirley_Garcia@byrd.com,5999645,19520424,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1952-04-24> formatted as <1952-04-24> | email validation Success
"",James,Byrd,James_Byrd@andersen-nguyen.net,64951,19750222,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <22-02-1975> formatted as <1975-02-22> | email validation Failed
"",Krista,Mata,Krista_Mata@hernandez-glenn.biz,715047,20051212,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <2005-12-12> formatted as <2005-12-12> | email validation Success
"",Vernon,Gomez,Vernon_Gomez@brown.net,25171,20001129,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <29-11-2000> formatted as <2000-11-29> | email validation Failed
"",John,Gilbert,John_Gilbert@williams.net,65006,19630327,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1963/03/27> formatted as <1963-03-27> | email validation Failed
"",Alicia,Medina,Alicia_Medina@carrillo-may.com,77576,19660504,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <05/04/1966> formatted as <1966-05-04> | email validation Success
"",Vanessa,Campbell,Vanessa_Campbell@martinez.biz,5662427,19690101,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <01-01-1969> formatted as <1969-01-01> | email validation Success
"",Pamela,Berg,Pamela_Berg@robinson.com,834261,20111027,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <2011-10-27> formatted as <2011-10-27> | email validation Success
"",Michael,Reilly,Michael_Reilly@cooper.net,33876967,19720514,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation Success | date value <1972/05/14> formatted as <1972-05-14> | email validation Failed
"",Thomas,Austin,Thomas_Austin@kline.com,83171,19721027,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <27-10-1972> formatted as <1972-10-27> | email validation Success
"",Lindsey,Powers,Lindsey_Powers@dixon.net,33441,19761227,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1976/12/27> formatted as <1976-12-27> | email validation Failed
"",Jacqueline,Sawyer,Jacqueline_Sawyer@ruiz-marshall.com,207027,19570424,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <24-04-1957> formatted as <1957-04-24> | email validation Success
"",Nancy,Wilkins,Nancy_Wilkins@webster.biz,439839,20131228,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <28-12-2013> formatted as <2013-12-28> | email validation Success
"",Shane,White,Shane_White@mccoy.biz,8925435,19960421,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <04/21/1996> formatted as <1996-04-21> | email validation Success
"",Daniel,Rivas,Daniel_Rivas@cain.net,1239043,20160318,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <2016/03/18> formatted as <2016-03-18> | email validation Failed
"",Andrew,Medina,Andrew_Medina@taylor-campbell.biz,6951680,20040423,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <23-04-2004> formatted as <2004-04-23> | email validation Success
"",Donald,Carson,Donald_Carson@robinson.com,79831,19660117,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <01/17/1966> formatted as <1966-01-17> | email validation Success
"",Jason,Hamilton,Jason_Hamilton@lopez.net,99086,20140519,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <2014/05/19> formatted as <2014-05-19> | email validation Failed
"",Mark,Perez,Mark_Perez@mccall.com,316719,19581103,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1958-11-03> formatted as <1958-11-03> | email validation Success
"",Christina,Mann,Christina_Mann@watson.info,1839 1991,19530425,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation Success | date value <04/25/1953> formatted as <1953-04-25> | email validation Failed
"",Matthew,Miller,Matthew_Miller@jenkins-jackson.com,220101,20060201,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <02/01/2006> formatted as <2006-02-01> | email validation Success
"",Nicholas,Mccarthy,Nicholas_Mccarthy@williams.com,9323910,19630607,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <06-07-1963> formatted as <1963-06-07> | email validation Success
"",John,Barnett,John_Barnett@lewis.org,713175,19730906,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <09/06/1973> formatted as <1973-09-06> | email validation Failed
"",Paige,Hudson,Paige_Hudson@harris-thomas.com,29771,19740510,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <05-10-1974> formatted as <1974-05-10> | email validation Success
"",Edward,Marshall,Edward_Marshall@estes-jensen.com,47486,19771124,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1977-11-24> formatted as <1977-11-24> | email validation Success
"",Gina,Higgins,Gina_Higgins@boyer.com,6852882,19530731,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1953/07/31> formatted as <1953-07-31> | email validation Success
"",Linda,Ellis,Linda_Ellis@gilbert.org,41051,19580113,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <01/13/1958> formatted as <1958-01-13> | email validation Failed
"",Daniel,Wade,Daniel_Wade@taylor-bernard.org,37401,20110705,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <2011/07/05> formatted as <2011-07-05> | email validation Failed
"",Jessica,Weiss,Jessica_Weiss@davidson.net,565563,19720206,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1972/02/06> formatted as <1972-02-06> | email validation Failed
"",Erik,Aguilar,Erik_Aguilar@bates.com,8425306,19820402,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1982/04/02> formatted as <1982-04-02> | email validation Success
"",Gregg,Baker,Gregg_Baker@ho.info,4201310,20110309,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <03-09-2011> formatted as <2011-03-09> | email validation Failed
"",Bradley,Compton,Bradley_Compton@west-lee.com,1384293,19880512,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <05/12/1988> formatted as <1988-05-12> | email validation Success
"",Steve,Mccall,Steve_Mccall@flores.com,89186,19660720,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <20-07-1966> formatted as <1966-07-20> | email validation Success
"",Carla,Cunningham,Carla_Cunningham@barrett.com,3770159,19671212,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <12/12/1967> formatted as <1967-12-12> | email validation Success
"",Rachel,Sullivan,Rachel_Sullivan@perkins.info,5324222,19820929,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <09/29/1982> formatted as <1982-09-29> | email validation Failed
"",Kayla,Wright,Kayla_Wright@cook.com,631197,20090224,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <24-02-2009> formatted as <2009-02-24> | email validation Success
"",Andrew,Tanner,Andrew_Tanner@underwood.com,309333,19950429,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <04/29/1995> formatted as <1995-04-29> | email validation Success
"",Hunter,Atkinson,Hunter_Atkinson@foster.com,5743046,19940522,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <05/22/1994> formatted as <1994-05-22> | email validation Success
"",Richard,Williams,Richard_Williams@vance-ramos.net,14641,19820503,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1982-05-03> formatted as <1982-05-03> | email validation Failed
"",Frank,Martinez,Frank_Martinez@garcia-johnson.biz,58076,20150826,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <26-08-2015> formatted as <2015-08-26> | email validation Success
"",Timothy,Burns,Timothy_Burns@diaz.info,2420132,19670703,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1967-07-03> formatted as <1967-07-03> | email validation Failed
"",Henry,White,Henry_White@daniels-lewis.com,55186,20050216,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <2005/02/16> formatted as <2005-02-16> | email validation Success
"",Amanda,Mccoy,Amanda_Mccoy@hernandez.biz,2033991,19730115,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1973/01/15> formatted as <1973-01-15> | email validation Success
"",Pamela,Cox,Pamela_Cox@oneill.com,998991,19630521,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <05/21/1963> formatted as <1963-05-21> | email validation Success
"",Linda,Ray,Linda_Ray@walters.net,187113,19731022,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <10/22/1973> formatted as <1973-10-22> | email validation Failed
"",Stephen,Reid,Stephen_Reid@howell.com,958833,19970705,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <07-05-1997> formatted as <1997-07-05> | email validation Success
"",Kevin,Landry,Kevin_Landry@miller-meyer.com,6007009,19990122,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <01/22/1999> formatted as <1999-01-22> | email validation Success
"",Jamie,Porter,Jamie_Porter@farmer-brown.com,2761326,19710705,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation failed | date value <1971/07/05> formatted as <1971-07-05> | email validation Success
"",Victor,Marsh,Victor_Marsh@smith-olson.org,52026823,19710908,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_1.csv,true,mobile_no validation Success | date value <09-08-1971> formatted as <1971-09-08> | email validation Failed
